"id_10" "name_10" "id_06" "name_06" "id_mrb" "name_mrb"
"5025" NA NA NA NA "UKB-b:6052" "Type of cancer: ICD10: D05.0 Lobular carcinoma in situ"
"5026" NA NA NA NA "UKB-b:6055" "Diagnoses - main ICD10: S02.50 Fracture of tooth (closed)"
"5027" NA NA NA NA "UKB-b:6056" "Non-cancer illness code, self-reported: pancreatic disease"
"5028" NA NA NA NA "UKB-b:6059" "Non-cancer illness code, self-reported: aortic regurgitation / incompetence"
"5029" NA NA NA NA "UKB-b:606" "Diagnoses - main ICD10: E27.4 Other and unspecified adrenocortical insufficiency"
"5030" NA NA NA NA "UKB-b:6060" "Contributory (secondary) causes of death: ICD10: J98.8 Other specified respiratory disorders"
"5031" NA NA NA NA "UKB-b:6061" "Diagnoses - main ICD10: R27.8 Other and unspecified lack of coordination"
"5032" NA NA NA NA "UKB-b:6063" "Reason for not eating or drinking normally: Other reason untypical diet"
"5033" NA NA NA NA "UKB-b:6065" "Diagnoses - main ICD10: S42.4 Fracture of lower end of humerus"
"5034" NA NA NA NA "UKB-b:6066" "Tea intake"
"5035" NA NA NA NA "UKB-b:6067" "Operative procedures - main OPCS: H01.3 Emergency excision of normal appendix"
"5036" NA NA NA NA "UKB-b:6069" "Operative procedures - main OPCS: V26.6 Revisional lateral foraminotomy of lumbar spine"
"5037" NA NA NA NA "UKB-b:607" "Operative procedures - main OPCS: C13.3 Blepharoplasty of lower eyelid"
"5038" NA NA NA NA "UKB-b:6071" "Treatment/medication code: difflam cream"
"5039" NA NA NA NA "UKB-b:6072" "Treatment/medication code: curatoderm 4micrograms/g ointment"
"5040" NA NA NA NA "UKB-b:6073" "Non-cancer illness code, self-reported: miscarriage"
"5041" NA NA NA NA "UKB-b:6074" "Operative procedures - main OPCS: G45.3 Fibreoptic endoscopic insertion of Bravo pH capsule into upper gastrointestinal tract"
"5042" NA NA NA NA "UKB-b:6075" "Diagnoses - main ICD9: 3556 Lesion of plantar nerve"
"5043" NA NA NA NA "UKB-b:6076" "Treatment/medication code: progynova ts 50 50micrograms patch"
"5044" NA NA NA NA "UKB-b:6078" "Treatment/medication code: paraffin liquid"
"5045" NA NA NA NA "UKB-b:6079" "Diagnoses - main ICD9: 8161 Fracture of one or more phalanges of hand, open"
"5046" NA NA NA NA "UKB-b:6080" "Diagnoses - main ICD10: F44.4 Dissociative motor disorders"
"5047" NA NA NA NA "UKB-b:6081" "Operative procedures - main OPCS: H30.5 Irrigation of colon"
"5048" NA NA NA NA "UKB-b:6082" "Diagnoses - main ICD10: N81.6 Rectocele"
"5049" NA NA NA NA "UKB-b:6083" "Diagnoses - main ICD10: E04.1 Non-toxic single thyroid nodule"
"5050" NA NA NA NA "UKB-b:6085" "Operative procedures - main OPCS: A60.4 Radiofrequency controlled thermal destruction of peripheral nerve"
"5051" NA NA NA NA "UKB-b:6086" "Operative procedures - main OPCS: W14.4 Rotation diaphyseal osteotomy and internal fixation HFQ"
"5052" NA NA NA NA "UKB-b:6088" "Diagnoses - main ICD10: D12.2 Ascending colon"
"5053" NA NA NA NA "UKB-b:6089" "Diagnoses - main ICD10: O41.0 Oligohydramnios"
"5054" NA NA NA NA "UKB-b:609" "Diagnoses - main ICD10: S10.9 Superficial injury of neck, part unspecified"
"5055" NA NA NA NA "UKB-b:6090" "Operative procedures - main OPCS: K25.5 Mitral valve repair NEC"
"5056" NA NA NA NA "UKB-b:6091" "Operative procedures - main OPCS: W37.2 Conversion to total prosthetic replacement of hip joint using cement"
"5057" NA NA NA NA "UKB-b:6092" "Age at cancer diagnosis"
"5058" NA NA NA NA "UKB-b:6093" "Diagnoses - main ICD10: S31.4 Open wound of vagina and vulva"
"5059" NA NA NA NA "UKB-b:6094" "Diagnoses - main ICD10: Z50.1 Other physical therapy"
"5060" NA NA NA NA "UKB-b:6095" "Operative procedures - main OPCS: H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope"
"5061" NA NA NA NA "UKB-b:6096" "Diagnoses - main ICD9: 8730 Open wound of scalp, without mention of complication"
"5062" NA NA NA NA "UKB-b:6098" "Diagnoses - main ICD10: C91.0 Acute lymphoblastic leukaemia"
"5063" NA NA NA NA "UKB-b:6099" "Operative procedures - main OPCS: E36.1 Diagnostic endoscopic examination of larynx and biopsy of lesion of larynx"
"5064" NA NA NA NA "UKB-b:61" "Operation code: cystoscopy"
"5065" NA NA NA NA "UKB-b:610" "External causes: X50.9 Unspecified place"
"5066" NA NA NA NA "UKB-b:6102" "Type of cancer: ICD10: D44.7 Aortic body and other paraganglia"
"5067" NA NA NA NA "UKB-b:6104" "Operative procedures - main OPCS: H46.4 Intubation of rectum NEC"
"5068" NA NA NA NA "UKB-b:6105" "Treatment/medication code: zopiclone"
"5069" NA NA NA NA "UKB-b:6107" "Treatment/medication code: arythmol 150mg tablet"
"5070" NA NA NA NA "UKB-b:6108" "Body surface area"
"5071" NA NA NA NA "UKB-b:6109" "Diagnoses - main ICD10: K74.5 Biliary cirrhosis, unspecified"
"5072" NA NA NA NA "UKB-b:611" "External causes: V47.5 Driver injured in traffic accident"
"5073" NA NA NA NA "UKB-b:6110" "Operative procedures - main OPCS: S23.8 Other specified flap operations to relax contracture of skin"
"5074" NA NA NA NA "UKB-b:6111" "Diagnoses - main ICD10: S69.7 Multiple injuries of wrist and hand"
"5075" NA NA NA NA "UKB-b:6112" "Operative procedures - main OPCS: W81.9 Unspecified other open operations on joint"
"5076" NA NA NA NA "UKB-b:6113" "Diagnoses - main ICD10: I46.0 Cardiac arrest with successful resuscitation"
"5077" NA NA NA NA "UKB-b:6114" "Operative procedures - main OPCS: H54.8 Other specified dilation of anal sphincter"
"5078" NA NA NA NA "UKB-b:6115" "Treatment/medication code: erythromycin product"
"5079" NA NA NA NA "UKB-b:6119" "Diagnoses - main ICD10: E53.8 Deficiency of other specified B group vitamins"
"5080" NA NA NA NA "UKB-b:6121" "Diagnoses - secondary ICD10: C77.4 Inguinal and lower limb lymph nodes"
"5081" NA NA NA NA "UKB-b:6122" "Diagnoses - main ICD10: D22.9 Melanocytic naevi, unspecified"
"5082" NA NA NA NA "UKB-b:6123" "Treatment/medication code: novolizer budesonide 200micrograms/dose cartridge+inhaler"
"5083" NA NA NA NA "UKB-b:6124" "Diagnoses - main ICD10: L81.9 Disorder of pigmentation, unspecified"
"5084" NA NA NA NA "UKB-b:6125" "Operative procedures - main OPCS: E13.8 Other specified other operations on maxillary antrum"
"5085" NA NA NA NA "UKB-b:6126" "Operative procedures - main OPCS: S13.1 Punch biopsy of lesion of skin of head or neck"
"5086" NA NA NA NA "UKB-b:6127" "Operative procedures - main OPCS: M49.6 Micturating cystography"
"5087" NA NA NA NA "UKB-b:6128" "Operation code: dupuytren's contracture surgery"
"5088" NA NA NA NA "UKB-b:6129" "Treatment/medication code: hydrocortisone+lidocaine"
"5089" NA NA NA NA "UKB-b:613" "Operation code: thyroid radioablation therapy"
"5090" NA NA NA NA "UKB-b:6130" "Diagnoses - secondary ICD10: B97.8 Other viral agents as the cause of diseases classified to other chapters"
"5091" NA NA NA NA "UKB-b:6131" "Diagnoses - main ICD10: R44.8 Other and unspecified symptoms and signs involving general sensations and perceptions"
"5092" NA NA NA NA "UKB-b:6132" "Diagnoses - main ICD9: 7210 Cervical spondylosis without myelopathy"
"5093" NA NA NA NA "UKB-b:6137" "Diagnoses - main ICD10: C55 Malignant neoplasm of uterus, part unspecified"
"5094" NA NA NA NA "UKB-b:6138" "External causes: Y48.2 Other and unspecified general anaesthetics"
"5095" NA NA NA NA "UKB-b:6139" "Treatment/medication code: remedeine tablet"
"5096" NA NA NA NA "UKB-b:614" "Diagnoses - main ICD10: C79.5 Secondary malignant neoplasm of bone and bone marrow"
"5097" NA NA NA NA "UKB-b:6140" "Type of fat/oil used in cooking: Cooking fat unknown"
"5098" NA NA NA NA "UKB-b:6141" "Diagnoses - secondary ICD10: B23.8 HIV disease resulting in other specified conditions"
"5099" NA NA NA NA "UKB-b:6142" "Operative procedures - main OPCS: V44.4 Vertebroplasty of fracture of spine"
"5100" NA NA NA NA "UKB-b:6143" "Treatment/medication code: diovan 40mg capsule"
"5101" NA NA NA NA "UKB-b:6145" "Diagnoses - main ICD10: T83.6 Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract"
"5102" NA NA NA NA "UKB-b:6148" "Diagnoses - main ICD10: G90.2 Horner's syndrome"
"5103" NA NA NA NA "UKB-b:6150" "Diagnoses - secondary ICD10: C79.9 Secondary malignant neoplasm, unspecified site"
"5104" NA NA NA NA "UKB-b:6152" "Diagnoses - main ICD9: 7245 Backache, unspecified"
"5105" NA NA NA NA "UKB-b:6154" "Peach/nectarine intake"
"5106" NA NA NA NA "UKB-b:6158" "Treatment/medication code: metolazone"
"5107" NA NA NA NA "UKB-b:616" "Treatment/medication code: colofac-100 tablet"
"5108" NA NA NA NA "UKB-b:6160" "Diagnoses - main ICD10: H44.5 Degenerated conditions of globe"
"5109" NA NA NA NA "UKB-b:6163" "External causes: X50.3 Sports and athletics area"
"5110" NA NA NA NA "UKB-b:6164" "Operative procedures - main OPCS: H01.2 Emergency excision of abnormal appendix NEC"
"5111" NA NA NA NA "UKB-b:6165" "Diagnoses - main ICD10: G44.8 Other specified headache syndromes"
"5112" NA NA NA NA "UKB-b:6166" "Diagnoses - main ICD10: N89.5 Stricture and atresia of vagina"
"5113" NA NA NA NA "UKB-b:6167" "Diagnoses - main ICD10: Z04.9 Examination and observation for unspecified reason"
"5114" NA NA NA NA "UKB-b:6168" "Treatment/medication code: phenoxymethylpenicillin"
"5115" NA NA NA NA "UKB-b:6170" "Operative procedures - main OPCS: L97.8 Other specified other operations on blood vessel"
"5116" NA NA NA NA "UKB-b:6171" "Diagnoses - secondary ICD10: B91 Sequelae of poliomyelitis"
"5117" NA NA NA NA "UKB-b:6172" "Ingredients in homemade soup: Other ingredients"
"5118" NA NA NA NA "UKB-b:6173" "Diagnoses - main ICD10: B35.3 Tinea pedis"
"5119" NA NA NA NA "UKB-b:6174" "Operative procedures - main OPCS: L33.2 Clipping of aneurysm of cerebral artery"
"5120" NA NA NA NA "UKB-b:6176" "Diagnoses - main ICD10: F10.0 Acute intoxication"
"5121" NA NA NA NA "UKB-b:6177" "Non-cancer illness code, self-reported: cervical erosion"
"5122" NA NA NA NA "UKB-b:618" "Operative procedures - main OPCS: E61.2 Open biopsy of lesion of mediastinum"
"5123" NA NA NA NA "UKB-b:6180" "Diagnoses - secondary ICD10: C25.2 Tail of pancreas"
"5124" NA NA NA NA "UKB-b:6181" "Watercress intake"
"5125" NA NA NA NA "UKB-b:6182" "Treatment/medication code: provera 2.5mg tablet"
"5126" NA NA NA NA "UKB-b:6184" "Operative procedures - main OPCS: W35.3 Removal of implanted substance from bone"
"5127" NA NA NA NA "UKB-b:6185" "Cheese spread intake"
"5128" NA NA NA NA "UKB-b:6186" "Diagnoses - secondary ICD10: C04.9 Floor of mouth, unspecified"
"5129" NA NA NA NA "UKB-b:6187" "Diagnoses - main ICD10: Z80.9 Family history of malignant neoplasm, unspecified"
"5130" NA NA NA NA "UKB-b:6188" "Operation code: non-coronary artery angioplasty +/- stent"
"5131" NA NA NA NA "UKB-b:6189" "Diagnoses - main ICD10: S86.8 Injury of other muscles and tendons at lower leg level"
"5132" NA NA NA NA "UKB-b:619" "Operative procedures - main OPCS: X37.5 Intramuscular injection for local action"
"5133" NA NA NA NA "UKB-b:6190" "Operative procedures - main OPCS: F20.1 Excision of gingiva"
"5134" NA NA NA NA "UKB-b:6191" "Cancer code, self-reported: rodent ulcer"
"5135" NA NA NA NA "UKB-b:6192" "Diagnoses - main ICD10: M23.35 Other meniscus derangements (Posterior horn of lateral meniscus)"
"5136" NA NA NA NA "UKB-b:6193" "Treatment/medication code: chlorpromazine"
"5137" NA NA NA NA "UKB-b:6195" "Diagnoses - main ICD10: D01.2 Rectum"
"5138" NA NA NA NA "UKB-b:6197" "Operative procedures - main OPCS: A84.3 Nerve conduction studies"
"5139" NA NA NA NA "UKB-b:6198" "Diagnoses - main ICD10: G82.1 Spastic paraplegia"
"5140" NA NA NA NA "UKB-b:6199" "Diagnoses - main ICD10: I45.6 Preexcitation syndrome"
"5141" NA NA NA NA "UKB-b:62" "Treatment/medication code: gamolenic acid"
"5142" NA NA NA NA "UKB-b:620" "Operative procedures - main OPCS: E02.2 Reconstruction of nose NEC"
"5143" NA NA NA NA "UKB-b:6205" "Operative procedures - main OPCS: H33.5 Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel"
"5144" NA NA NA NA "UKB-b:6207" "Operative procedures - main OPCS: V26.8 Other specified revisional decompression operations on lumbar spine"
"5145" NA NA NA NA "UKB-b:621" "Pulses intake"
"5146" NA NA NA NA "UKB-b:6211" "Type of cancer: ICD10: C49.0 Connective and soft tissue of head, face and neck"
"5147" NA NA NA NA "UKB-b:6214" "Doughnut intake"
"5148" NA NA NA NA "UKB-b:6218" "Mango intake"
"5149" NA NA NA NA "UKB-b:6221" "Operative procedures - main OPCS: P13.5 Female perineotomy NEC"
"5150" NA NA NA NA "UKB-b:6223" "Diagnoses - main ICD10: R10.4 Other and unspecified abdominal pain"
"5151" NA NA NA NA "UKB-b:6224" "Diagnoses - main ICD10: Z00.0 General medical examination"
"5152" NA NA NA NA "UKB-b:6227" "Type of cancer: ICD10: C26.9 Ill-defined sites within the digestive system"
"5153" NA NA NA NA "UKB-b:6229" "Non-cancer illness code, self-reported: bowel / intestinal perforation"
"5154" NA NA NA NA "UKB-b:623" "Contributory (secondary) causes of death: ICD10: I10 Essential (primary) hypertension"
"5155" NA NA NA NA "UKB-b:6230" "Operative procedures - main OPCS: M47.4 Urodynamic studies using catheter"
"5156" NA NA NA NA "UKB-b:6232" "Diagnoses - main ICD10: H18.5 Hereditary corneal dystrophies"
"5157" NA NA NA NA "UKB-b:6233" "Diagnoses - main ICD9: 5327 Duodenal ulcer, chronic without mention of haemorrhage or perforation"
"5158" NA NA NA NA "UKB-b:6234" "Treatment/medication code: beclomist 50micrograms nasal spray"
"5159" NA NA NA NA "UKB-b:6235" "Operation code: cholecystectomy/gall bladder removal"
"5160" NA NA NA NA "UKB-b:6236" "Treatment/medication code: frisium 10mg capsule"
"5161" NA NA NA NA "UKB-b:6237" "Diagnoses - main ICD9: 5234 Chronic periodontitis"
"5162" NA NA NA NA "UKB-b:6238" "Diagnoses - main ICD10: F32.3 Severe depressive episode with psychotic symptoms"
"5163" NA NA NA NA "UKB-b:6239" "Treatment/medication code: imatinib"
"5164" NA NA NA NA "UKB-b:624" "Diagnoses - main ICD10: D17.6 Benign lipomatous neoplasm of spermatic cord"
"5165" NA NA NA NA "UKB-b:6242" "Operative procedures - main OPCS: O07.1 Primary hybrid prosthetic replacement of shoulder joint using cemented glenoid component"
"5166" NA NA NA NA "UKB-b:6243" "Diagnoses - main ICD10: D03.7 Melanoma in situ of lower limb, including hip"
"5167" NA NA NA NA "UKB-b:6244" "Exposure to tobacco smoke outside home"
"5168" NA NA NA NA "UKB-b:6246" "Bread roll intake"
"5169" NA NA NA NA "UKB-b:6249" "Operative procedures - main OPCS: W95.1 Primary hybrid prosthetic replacement of hip joint using cement NEC"
"5170" NA NA NA NA "UKB-b:6250" "Operative procedures - main OPCS: S60.3 Tattooing of skin"
"5171" NA NA NA NA "UKB-b:6253" "Operative procedures - main OPCS: X12.4 Revision of coverage of amputation stump"
"5172" NA NA NA NA "UKB-b:6254" "Operative procedures - main OPCS: F02.2 Destruction of lesion of lip"
"5173" NA NA NA NA "UKB-b:6255" "Operative procedures - main OPCS: E04.2 Excision of turbinate of nose NEC"
"5174" NA NA NA NA "UKB-b:6256" "Type of cancer: ICD10: D44.3 Pituitary gland"
"5175" NA NA NA NA "UKB-b:6258" "Diagnoses - main ICD10: O63.9 Long labour, unspecified"
"5176" NA NA NA NA "UKB-b:626" "Diagnoses - main ICD10: H44.1 Other endophthalmitis"
"5177" NA NA NA NA "UKB-b:6260" "Diagnoses - main ICD9: 5401 Acute appendicitis with peritoneal abscess"
"5178" NA NA NA NA "UKB-b:6261" "Diagnoses - main ICD10: S63.1 Dislocation finger"
"5179" NA NA NA NA "UKB-b:6264" "Operative procedures - main OPCS: C29.8 Other specified other operations on lacrimal apparatus"
"5180" NA NA NA NA "UKB-b:6265" "Operative procedures - main OPCS: X32.8 Other specified exchange blood transfusion"
"5181" NA NA NA NA "UKB-b:6266" "Operation code: cataract extraction/lens implant"
"5182" NA NA NA NA "UKB-b:6269" "Treatment/medication code: didronel 200mg tablet"
"5183" NA NA NA NA "UKB-b:627" "Diagnoses - main ICD10: S30.9 Superficial injury of abdomen, lower back and pelvis, part unspecified"
"5184" NA NA NA NA "UKB-b:6271" "Operative procedures - main OPCS: L39.5 Percutaneous transluminal insertion of stent into subclavian artery"
"5185" NA NA NA NA "UKB-b:6272" "Contributory (secondary) causes of death: ICD10: T82.8 Other complications of cardiac and vascular prosthetic devices, implants and grafts"
"5186" NA NA NA NA "UKB-b:6274" "Operative procedures - main OPCS: G70.2 Excision of lesion of ileum NEC"
"5187" NA NA NA NA "UKB-b:6276" "Operative procedures - main OPCS: M02.6 Excision of rejected transplanted kidney"
"5188" NA NA NA NA "UKB-b:6277" "Operative procedures - main OPCS: H33.9 Unspecified excision of rectum"
"5189" NA NA NA NA "UKB-b:628" "Type of cancer: ICD10: C04.9 Floor of mouth, unspecified"
"5190" NA NA NA NA "UKB-b:6281" "Type of cancer: ICD10: D07.5 Prostate"
"5191" NA NA NA NA "UKB-b:6286" "Diagnoses - main ICD10: R44.1 Visual hallucinations"
"5192" NA NA NA NA "UKB-b:6287" "Operative procedures - main OPCS: Q35.9 Unspecified endoscopic bilateral occlusion of fallopian tubes"
"5193" NA NA NA NA "UKB-b:629" "Diagnoses - main ICD10: K04.5 Chronic apical periodontitis"
"5194" NA NA NA NA "UKB-b:6290" "Diagnoses - main ICD9: 6929 Contact dermatitis and other eczema due to unspecified cause"
"5195" NA NA NA NA "UKB-b:6292" "Diagnoses - main ICD9: 6104 Mammary duct ectasia"
"5196" NA NA NA NA "UKB-b:6293" "Diagnoses - main ICD10: O86.1 Other infection of genital tract following delivery"
"5197" NA NA NA NA "UKB-b:6294" "Diagnoses - main ICD10: K61.4 Intrasphincteric abscess"
"5198" NA NA NA NA "UKB-b:6296" "Diagnoses - main ICD10: D86.1 Sarcoidosis of lymph nodes"
"5199" NA NA NA NA "UKB-b:6298" "Oatcakes intake"
"5200" NA NA NA NA "UKB-b:6299" "Operative procedures - main OPCS: W31.8 Other specified other autograft of bone"
"5201" NA NA NA NA "UKB-b:6300" "Leg lean mass (left)"
"5202" NA NA NA NA "UKB-b:6303" "Operative procedures - main OPCS: P29.5 Dilation of vagina"
"5203" NA NA NA NA "UKB-b:6304" "Operative procedures - main OPCS: E04.3 Excision of lesion of turbinate of nose NEC"
"5204" NA NA NA NA "UKB-b:6306" "Overall health rating"
"5205" NA NA NA NA "UKB-b:6307" "Diagnoses - main ICD10: M79.56 Residual foreign body in soft tissue (Lower leg)"
"5206" NA NA NA NA "UKB-b:6309" "Diagnoses - main ICD10: H59.9 Postprocedural disorder of eye and adnexa, unspecified"
"5207" NA NA NA NA "UKB-b:631" "Operative procedures - main OPCS: C27.2 Dilation of nasolacrimal duct"
"5208" NA NA NA NA "UKB-b:6311" "Diagnoses - main ICD10: C77.5 Intrapelvic lymph nodes"
"5209" NA NA NA NA "UKB-b:6312" "External causes: Y65.8 Other specified misadventures during surgical and medical care"
"5210" NA NA NA NA "UKB-b:6315" "Diagnoses - main ICD9: 8812 Open wound of elbow, forearm and wrist, with tendon involvement"
"5211" NA NA NA NA "UKB-b:6316" "Thickness of butter/margarine spread on bread rolls: thick"
"5212" NA NA NA NA "UKB-b:6317" "Non-cancer illness code, self-reported: other venous/lymphatic disease"
"5213" NA NA NA NA "UKB-b:6318" "Treatment/medication code: apomorphine"
"5214" NA NA NA NA "UKB-b:6319" "Diagnoses - main ICD10: H25.8 Other senile cataract"
"5215" NA NA NA NA "UKB-b:6321" "Operative procedures - main OPCS: U19.9 Unspecified diagnostic electrocardiography"
