"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"5289","IgA nephropathy","cg15265085","Wald ratio",1,0.242748576313139,0.0226559926292361,8.69870702151384e-27,2,FALSE
"5290","IgA nephropathy","cg15265458","Wald ratio",1,0.255363304119622,0.0247533309667885,5.94580487059935e-25,2,FALSE
"5291","IgA nephropathy","cg15272186","Wald ratio",1,-0.118317489638469,0.0220655238988407,8.22611342555255e-08,2,FALSE
"5292","IgA nephropathy","cg15319032","Wald ratio",1,-0.144024100024496,0.0226561986546131,2.05812065512244e-10,2,FALSE
"5293","IgA nephropathy","cg15331332","Wald ratio",1,0.168931125922504,0.0226963736031222,9.83578640982181e-14,2,FALSE
"5294","IgA nephropathy","cg15343510","Wald ratio",1,0.435764068803411,0.0238659796681796,1.76130365187975e-74,2,FALSE
"5295","IgA nephropathy","cg15398152","Wald ratio",1,0.220351557582754,0.0226679421011004,2.45733048220025e-22,2,FALSE
"5296","IgA nephropathy","cg15411272","Wald ratio",1,-0.318492776029195,0.0243416922636029,4.05141698358385e-39,2,FALSE
"5297","IgA nephropathy","cg15559584","Wald ratio",1,-0.122749507547843,0.0227126496079028,6.50055038697187e-08,2,FALSE
"5298","IgA nephropathy","cg15570656","Wald ratio",1,0.234621081217058,0.0226599071113985,4.01284098131867e-25,2,FALSE
"5299","IgA nephropathy","cg15634083","Wald ratio",1,0.244490520875418,0.0231382980367224,4.26161291051373e-26,2,FALSE
"5300","IgA nephropathy","cg15656686","Wald ratio",1,0.315121582785838,0.0226086067925331,3.71575065981591e-44,2,FALSE
"5301","IgA nephropathy","cg15657588","Wald ratio",1,0.177025862983647,0.0229306244567368,1.16272319188066e-14,2,FALSE
"5302","IgA nephropathy","cg15671450","Wald ratio",1,-0.297653721199455,0.0237670874872342,5.5337259142304e-36,2,FALSE
"5303","IgA nephropathy","cg15671996","Wald ratio",1,-0.115121417965536,0.0233037364144291,7.81060663575217e-07,1,FALSE
"5304","IgA nephropathy","cg15708526","Wald ratio",1,0.235617831990838,0.0226611432636604,2.54688930728874e-25,2,FALSE
"5305","IgA nephropathy","cg15717225","Wald ratio",1,0.139090410322201,0.0233025002621673,2.38851125913512e-09,2,FALSE
"5306","IgA nephropathy","cg15738450","Wald ratio",1,-0.183471366902147,0.02328395797824,3.28081954149831e-15,2,FALSE
"5307","IgA nephropathy","cg15745284","Wald ratio",1,0.343331813552803,0.0225777029859876,3.19351815093964e-52,2,FALSE
"5308","IgA nephropathy","cg15793329","Wald ratio",1,0.337572374139612,0.0225824415696579,1.59429818829569e-50,2,FALSE
"5309","IgA nephropathy","cg15820961","Wald ratio",1,0.516999874942596,0.022840591367001,1.95463678272934e-113,2,FALSE
"5310","IgA nephropathy","cg15829535","Wald ratio",1,0.272065163354431,0.022636420218424,2.82665682211893e-33,2,FALSE
"5311","IgA nephropathy","cg15841167","Wald ratio",1,-0.139298083902187,0.0233068267950837,2.27692639464708e-09,2,FALSE
"5312","IgA nephropathy","cg15848685","Wald ratio",1,-0.518093251618175,0.022384245157013,1.615827588902e-118,2,FALSE
"5313","IgA nephropathy","cg15878568","Wald ratio",1,-0.140659911643957,0.0227126496079028,5.90219334513041e-10,2,FALSE
"5314","IgA nephropathy","cg15929078","Wald ratio",1,-0.167127579772511,0.0227025543644313,1.816914861259e-13,2,FALSE
"5315","IgA nephropathy","cg15929624","Wald ratio",1,-0.404879216592625,0.0233329920179588,1.89766005694858e-67,2,FALSE
"5316","IgA nephropathy","cg15947697","Wald ratio",1,-0.330188836679769,0.0240835424662597,8.82823838301262e-43,2,FALSE
"5317","IgA nephropathy","cg15951466","Wald ratio",1,-0.200088343681645,0.0235338667605044,1.86119395486283e-17,2,FALSE
"5318","IgA nephropathy","cg15978899","Wald ratio",1,-0.483724716308207,0.0224293647145694,3.70053163774391e-103,2,FALSE
"5319","IgA nephropathy","cg15982117","Wald ratio",1,0.790905462989498,0.0233828501591855,8.70443823573194e-251,2,FALSE
"5320","IgA nephropathy","cg15992932","Wald ratio",1,0.13633008232156,0.0227031724405622,1.91460148809376e-09,2,FALSE
"5321","IgA nephropathy","cg16055526","Wald ratio",1,0.203949465271435,0.0229188810102496,5.64775324144486e-19,2,FALSE
"5322","IgA nephropathy","cg16062253","Wald ratio",1,-0.142774350087798,0.0227136797347877,3.26104743939132e-10,2,FALSE
"5323","IgA nephropathy","cg16078649","Wald ratio",1,0.112398792608881,0.0226275611272143,6.78774723763584e-07,1,FALSE
"5324","IgA nephropathy","cg16111190","Wald ratio",1,0.341439058414581,0.022588828356344,1.28200451892314e-51,2,FALSE
"5325","IgA nephropathy","cg16113650","Wald ratio",1,-0.277093006654002,0.0231362377829527,4.71370031850007e-33,2,FALSE
"5326","IgA nephropathy","cg16118803","Wald ratio",1,-0.246739287865043,0.0226510480201888,1.24385426449958e-27,2,FALSE
"5327","IgA nephropathy","cg16215084","Wald ratio",1,0.225011233533679,0.0226710324817549,3.23925639915929e-23,2,FALSE
"5328","IgA nephropathy","cg16225663","Wald ratio",1,0.160168042538472,0.0227072929481016,1.74353675293811e-12,2,FALSE
"5329","IgA nephropathy","cg16236263","Wald ratio",1,-0.117685403781925,0.0229487546899102,2.92552666033648e-07,1,FALSE
"5330","IgA nephropathy","cg16260700","Wald ratio",1,-0.111329314877031,0.0220830360558831,4.62149611164295e-07,1,FALSE
"5331","IgA nephropathy","cg16274954","Wald ratio",1,0.130933865647967,0.0227217147244895,8.28773770812013e-09,2,FALSE
"5332","IgA nephropathy","cg16284213","Wald ratio",1,0.247231276465247,0.0226572287814979,1.01225520351167e-27,2,FALSE
"5333","IgA nephropathy","cg16300030","Wald ratio",1,-0.174610833514807,0.0229265039491974,2.61429835939048e-14,2,FALSE
"5334","IgA nephropathy","cg16345566","Wald ratio",1,0.702743495727343,0.0224157670396893,9.60449226014172e-216,2,FALSE
"5335","IgA nephropathy","cg16368146","Wald ratio",1,0.183724984141197,0.0232872543842715,3.03379728131744e-15,2,FALSE
"5336","IgA nephropathy","cg16390049","Wald ratio",1,0.420994727604578,0.0238731905563736,1.33582939606384e-69,2,FALSE
"5337","IgA nephropathy","cg16458752","Wald ratio",1,-0.135226404377133,0.0227163580646883,2.63560146900714e-09,2,FALSE
"5338","IgA nephropathy","cg16459276","Wald ratio",1,-0.136878933925807,0.0233037364144291,4.26198888656877e-09,2,FALSE
"5339","IgA nephropathy","cg16505946","Wald ratio",1,-0.29987055425565,0.0226086067925331,3.76598239304542e-40,2,FALSE
"5340","IgA nephropathy","cg16513215","Wald ratio",1,0.122608174139241,0.0227142978109186,6.74474971448567e-08,2,FALSE
"5341","IgA nephropathy","cg16519217","Wald ratio",1,-0.323487449243073,0.0225902705339828,1.64670323366866e-46,2,FALSE
"5342","IgA nephropathy","cg16537228","Wald ratio",1,0.212787953943439,0.024068296588364,9.48605853573865e-19,2,FALSE
"5343","IgA nephropathy","cg16537676","Wald ratio",1,-0.202646766812855,0.0226648517204458,3.85613935613617e-19,2,FALSE
"5344","IgA nephropathy","cg16538674","Wald ratio",1,0.649003012297037,0.0237854237457845,6.26209426470293e-164,2,FALSE
"5345","IgA nephropathy","cg16553272","Wald ratio",1,0.8580307970854,0.0219773450374976,0,2,FALSE
"5346","IgA nephropathy","cg16564946","Wald ratio",1,-1.72245476764355,0.0192761463200468,0,2,FALSE
"5347","IgA nephropathy","cg16568131","Wald ratio",1,0.142906412354435,0.0242201372911907,3.62810676104413e-09,2,FALSE
"5348","IgA nephropathy","cg16580391","Wald ratio",1,0.147003639026233,0.0220591371121546,2.66346078558352e-11,2,FALSE
"5349","IgA nephropathy","cg16582419","Wald ratio",1,0.129162253431404,0.0233088870488534,3.00181556922832e-08,2,FALSE
"5350","IgA nephropathy","cg16586538","Wald ratio",1,0.140523522844403,0.0229504028929259,9.18747762438615e-10,2,FALSE
"5351","IgA nephropathy","cg16587838","Wald ratio",1,0.219880789596378,0.0226644396696919,2.96876261294082e-22,2,FALSE
"5352","IgA nephropathy","cg16602460","Wald ratio",1,-0.1634500267936,0.0237699718425117,6.14167488498121e-12,2,FALSE
"5353","IgA nephropathy","cg16609995","Wald ratio",1,0.385614813719065,0.022541030468887,1.31064945864346e-65,2,FALSE
"5354","IgA nephropathy","cg16615014","Wald ratio",1,0.448344596397317,0.0217869775891776,4.27195582825211e-94,2,FALSE
"5355","IgA nephropathy","cg16655343","Wald ratio",1,-0.241543945933996,0.024170073124587,1.62710469169033e-23,2,FALSE
"5356","IgA nephropathy","cg16656520","Wald ratio",1,-0.188960501020753,0.0240849846438985,4.30981649490706e-15,2,FALSE
"5357","IgA nephropathy","cg16662408","Wald ratio",1,0.295047912231541,0.0231226401080727,2.7374104541464e-37,2,FALSE
"5358","IgA nephropathy","cg16673412","Wald ratio",1,-0.112546306778791,0.0227159460139343,7.25140172351042e-07,1,FALSE
"5359","IgA nephropathy","cg16677399","Wald ratio",1,0.249488078444574,0.0226510480201888,3.25639461526632e-28,2,FALSE
"5360","IgA nephropathy","cg16678426","Wald ratio",1,0.229633206840619,0.0226681481264773,4.05757625034615e-24,2,FALSE
"5361","IgA nephropathy","cg16704889","Wald ratio",1,0.271923005844322,0.0226351840661622,3.02567744283728e-33,2,FALSE
"5362","IgA nephropathy","cg16753237","Wald ratio",1,0.614364171692484,0.0221543208363147,2.94372858822049e-169,2,FALSE
"5363","IgA nephropathy","cg16834823","Wald ratio",1,0.139467436762056,0.022698021806138,8.02282189658517e-10,2,FALSE
"5364","IgA nephropathy","cg16868572","Wald ratio",1,-0.129575540337606,0.0226860723342737,1.11867602673417e-08,2,FALSE
"5365","IgA nephropathy","cg16885113","Wald ratio",1,0.251175838332711,0.0226584649337597,1.47857089810253e-28,2,FALSE
"5366","IgA nephropathy","cg16898833","Wald ratio",1,-0.178046718726532,0.0227484980234955,5.00658656412124e-15,2,FALSE
"5367","IgA nephropathy","cg16905004","Wald ratio",1,-0.215730614402698,0.0228995146248144,4.47875061623567e-21,2,FALSE
"5368","IgA nephropathy","cg16958594","Wald ratio",1,-0.520739029509221,0.0223776523449499,8.82373097224974e-120,2,FALSE
"5369","IgA nephropathy","cg17009574","Wald ratio",1,-0.135469514321957,0.0242160167836513,2.2162693404145e-08,2,FALSE
"5370","IgA nephropathy","cg17017404","Wald ratio",1,0.109626515136375,0.0222995687270784,8.82932908852543e-07,1,FALSE
"5371","IgA nephropathy","cg17031787","Wald ratio",1,0.133134834750136,0.0227136797347877,4.58874687403023e-09,2,FALSE
"5372","IgA nephropathy","cg17038049","Wald ratio",1,-0.124663277274515,0.0220824179797522,1.64832571422179e-08,2,FALSE
"5373","IgA nephropathy","cg17039645","Wald ratio",1,-1.87913583067681,0.0177575332664026,0,2,FALSE
"5374","IgA nephropathy","cg17043247","Wald ratio",1,0.126703546582647,0.0227186243438349,2.4459180908381e-08,2,FALSE
"5375","IgA nephropathy","cg17055704","Wald ratio",1,0.236978217554969,0.0226687662026082,1.4054234994662e-25,2,FALSE
"5376","IgA nephropathy","cg17066403","Wald ratio",1,0.154081228801276,0.022697403730007,1.13308715799321e-11,2,FALSE
"5377","IgA nephropathy","cg17091577","Wald ratio",1,0.379712598719635,0.0225519498138664,1.3016708738324e-63,2,FALSE
"5378","IgA nephropathy","cg17096289","Wald ratio",1,0.646742707886301,0.0225115688399803,1.64090669903832e-181,2,FALSE
"5379","IgA nephropathy","cg17131579","Wald ratio",1,0.187556232051327,0.0226918410448289,1.39273971110744e-16,2,FALSE
"5380","IgA nephropathy","cg17159161","Wald ratio",1,0.224544380029466,0.0255446744397294,1.49211637561587e-18,2,FALSE
"5381","IgA nephropathy","cg17213462","Wald ratio",1,0.240142767345225,0.0241715153022258,2.933265547121e-23,2,FALSE
"5382","IgA nephropathy","cg17217478","Wald ratio",1,-0.165718366194038,0.0242147806313895,7.71807540829918e-12,2,FALSE
"5383","IgA nephropathy","cg17218813","Wald ratio",1,0.281544802999565,0.0231150171691248,3.96462138163777e-34,2,FALSE
"5384","IgA nephropathy","cg17221604","Wald ratio",1,0.168368058567246,0.0226852482327658,1.15436033820898e-13,2,FALSE
"5385","IgA nephropathy","cg17229678","Wald ratio",1,0.295061303881044,0.0226234406196749,7.03198703180225e-39,2,FALSE
"5386","IgA nephropathy","cg17239008","Wald ratio",1,0.334777845926394,0.0225377340628555,6.54369631138598e-50,2,FALSE
"5387","IgA nephropathy","cg17250082","Wald ratio",1,0.143012309398198,0.0227091471764943,3.02359393815484e-10,2,FALSE
"5388","IgA nephropathy","cg17264941","Wald ratio",1,0.123432893723251,0.0227200665214737,5.54859347589604e-08,2,FALSE
"5389","IgA nephropathy","cg17272563","Wald ratio",1,-0.145373978294402,0.0241012606486791,1.62143612347087e-09,2,FALSE
"5390","IgA nephropathy","cg17294865","Wald ratio",1,0.186162058325372,0.0248858052841801,7.39545661458437e-14,2,FALSE
"5391","IgA nephropathy","cg17295739","Wald ratio",1,0.120784231476928,0.0227140917855416,1.05150571931699e-07,2,FALSE
"5392","IgA nephropathy","cg17312536","Wald ratio",1,0.141786870455982,0.0229190870356265,6.15497772124145e-10,2,FALSE
"5393","IgA nephropathy","cg17313945","Wald ratio",1,0.181787315470796,0.0226815397759804,1.10343666419428e-15,2,FALSE
"5394","IgA nephropathy","cg17329164","Wald ratio",1,0.155680397777316,0.0229409257255853,1.15171164603384e-11,2,FALSE
"5395","IgA nephropathy","cg17350632","Wald ratio",1,-0.112671570207989,0.0229609101871514,9.24311093199718e-07,1,FALSE
"5396","IgA nephropathy","cg17360552","Wald ratio",1,0.7993279864254,0.0228764397825938,1.7677149078419e-267,2,FALSE
"5397","IgA nephropathy","cg17362900","Wald ratio",1,0.206272813447524,0.0226726806847707,9.21314435431604e-20,2,FALSE
"5398","IgA nephropathy","cg17391620","Wald ratio",1,0.206641392846923,0.0240705628675106,9.09806272237362e-18,2,FALSE
"5399","IgA nephropathy","cg17416722","Wald ratio",1,-0.462684374685167,0.0228807663155101,6.3274325226861e-91,2,FALSE
"5400","IgA nephropathy","cg17475271","Wald ratio",1,-0.147696296343606,0.0227039965420701,7.75387625894051e-11,2,FALSE
"5401","IgA nephropathy","cg17478749","Wald ratio",1,0.179647741930965,0.0226926651463367,2.44180866924885e-15,2,FALSE
"5402","IgA nephropathy","cg17483959","Wald ratio",1,-0.160130545919863,0.0227013182121695,1.74097253654015e-12,2,FALSE
"5403","IgA nephropathy","cg17514431","Wald ratio",1,-0.241001687141812,0.0237258824118402,3.06043933309785e-24,2,FALSE
"5404","IgA nephropathy","cg17588455","Wald ratio",1,0.265195659210128,0.0226403347005864,1.08805759330602e-31,2,FALSE
"5405","IgA nephropathy","cg17598552","Wald ratio",1,0.114059769198011,0.0229660608215756,6.81899843351134e-07,1,FALSE
"5406","IgA nephropathy","cg17599748","Wald ratio",1,-0.130513367853572,0.0241121799936585,6.20617327966338e-08,2,FALSE
"5407","IgA nephropathy","cg17606183","Wald ratio",1,0.578139759786772,0.0226588769845137,1.34600927960262e-143,2,FALSE
"5408","IgA nephropathy","cg17608381","Wald ratio",1,-0.186318431586492,0.0232866363081406,1.23324381828936e-15,2,FALSE
"5409","IgA nephropathy","cg17626960","Wald ratio",1,-0.124999304664353,0.0227153279378034,3.73675869868852e-08,2,FALSE
"5410","IgA nephropathy","cg17662683","Wald ratio",1,0.132245011147003,0.0220556346807462,2.02269438051087e-09,2,FALSE
"5411","IgA nephropathy","cg17664233","Wald ratio",1,-0.193116856975741,0.0229240316446738,3.63192317036887e-17,2,FALSE
"5412","IgA nephropathy","cg17729655","Wald ratio",1,-0.43208445557073,0.0256674655644034,1.37641875896966e-63,2,FALSE
"5413","IgA nephropathy","cg17731992","Wald ratio",1,0.34570481384474,0.022902192954715,1.75126585138272e-51,2,FALSE
"5414","IgA nephropathy","cg17750401","Wald ratio",1,0.542510143144372,0.0233325799672049,1.38378931993936e-119,2,FALSE
"5415","IgA nephropathy","cg17763566","Wald ratio",1,-0.240012353281603,0.0241665706931786,3.03393714666829e-23,2,FALSE
"5416","IgA nephropathy","cg17790311","Wald ratio",1,0.199066251786498,0.0232765410646691,1.20736535745898e-17,2,FALSE
"5417","IgA nephropathy","cg17802355","Wald ratio",1,0.231785966004577,0.0267664049251603,4.73483716898531e-18,2,FALSE
"5418","IgA nephropathy","cg17806757","Wald ratio",1,-0.11610024453152,0.0227074989734786,3.17318856169938e-07,1,FALSE
"5419","IgA nephropathy","cg17825311","Wald ratio",1,-0.176353396153218,0.0226860723342737,7.62613025816195e-15,2,FALSE
"5420","IgA nephropathy","cg17833071","Wald ratio",1,0.180442793860691,0.0226860723342737,1.80727250538499e-15,2,FALSE
"5421","IgA nephropathy","cg17840178","Wald ratio",1,-0.118096012358226,0.022718212293081,2.0112271970213e-07,1,FALSE
"5422","IgA nephropathy","cg17841099","Wald ratio",1,-0.154154161784724,0.0230278684346666,2.1678997029169e-11,2,FALSE
"5423","IgA nephropathy","cg17849569","Wald ratio",1,-0.22216375679858,0.0220346200922952,6.60336356639085e-24,2,FALSE
"5424","IgA nephropathy","cg17849733","Wald ratio",1,0.212019067236588,0.0237403041882281,4.23074633811833e-19,2,FALSE
"5425","IgA nephropathy","cg17851230","Wald ratio",1,0.400147843810513,0.0218613527502637,7.70430651062056e-75,2,FALSE
"5426","IgA nephropathy","cg17851795","Wald ratio",1,0.115579206353163,0.0227161520393113,3.61907678637468e-07,1,FALSE
"5427","IgA nephropathy","cg17862947","Wald ratio",1,0.340760822873597,0.024088487075307,1.97094044138205e-45,2,FALSE
"5428","IgA nephropathy","cg17879299","Wald ratio",1,0.358792369891369,0.0228030947483925,8.79250597496545e-56,2,FALSE
"5429","IgA nephropathy","cg17929630","Wald ratio",1,-0.124332194493725,0.0249593563437583,6.31303893618064e-07,1,FALSE
"5430","IgA nephropathy","cg17931227","Wald ratio",1,0.310122377013666,0.0226170538329888,8.61925705187002e-43,2,FALSE
"5431","IgA nephropathy","cg17955729","Wald ratio",1,-0.119890081340879,0.0227200665214737,1.31432894277836e-07,2,FALSE
"5432","IgA nephropathy","cg17961273","Wald ratio",1,-0.200578272028079,0.0237419523912438,2.95667230731835e-17,2,FALSE
"5433","IgA nephropathy","cg17974398","Wald ratio",1,0.540572268448594,0.0217264061283485,1.19816237059632e-136,2,FALSE
"5434","IgA nephropathy","cg17977304","Wald ratio",1,-0.176962613192917,0.0244249265158987,4.31914309985269e-13,2,FALSE
"5435","IgA nephropathy","cg17983217","Wald ratio",1,0.153683805849102,0.0227009061614155,1.28834512268325e-11,2,FALSE
"5436","IgA nephropathy","cg17990771","Wald ratio",1,-0.217046086434651,0.0226594950606446,9.83756805095086e-22,2,FALSE
"5437","IgA nephropathy","cg17999642","Wald ratio",1,-0.241355432714069,0.0228958061680289,5.5623124647471e-26,2,FALSE
"5438","IgA nephropathy","cg18020072","Wald ratio",1,0.111402453885855,0.022711619481018,9.33862642073205e-07,1,FALSE
"5439","IgA nephropathy","cg18020334","Wald ratio",1,0.534367402170395,0.0223451003353887,2.17466257482262e-126,2,FALSE
"5440","IgA nephropathy","cg18020679","Wald ratio",1,-0.179393918666538,0.0226784493953258,2.56716590316509e-15,2,FALSE
"5441","IgA nephropathy","cg18026055","Wald ratio",1,-0.120368266240826,0.0227210966483586,1.17306814456903e-07,2,FALSE
"5442","IgA nephropathy","cg18049167","Wald ratio",1,0.175449768849828,0.022691016943321,1.05766398606373e-14,2,FALSE
"5443","IgA nephropathy","cg18055007","Wald ratio",1,0.157387936101641,0.0226961675777452,4.07487400133412e-12,2,FALSE
"5444","IgA nephropathy","cg18060330","Wald ratio",1,-0.269864606303017,0.0226180839598737,8.12308654808647e-33,2,FALSE
"5445","IgA nephropathy","cg18067840","Wald ratio",1,0.401238748181569,0.0224922024545451,3.51840325955082e-71,2,FALSE
"5446","IgA nephropathy","cg18068635","Wald ratio",1,0.182915510435082,0.0226858663088967,7.4461433621916e-16,2,FALSE
